STATE,DAY_WEEK,LIGHT,WEATHER,ROAD_TYPE,VEHICLES,PERSONS,DRUNK_DRIVERS,FATALSUM
4,4,3,1,2,1,1,1,3
4,6,2,1,1,2,8,0,2
4,2,2,1,1,1,5,0,4
4,3,3,1,2,1,1,1,2
4,4,5,1,1,1,2,0,1
4,6,5,1,2,1,1,0,1
4,6,2,1,2,1,1,1,1
4,1,1,1,1,1,4,0,4
4,5,1,1,1,2,4,0,2
4,3,9,99,1,1,1,0,1
4,5,1,1,2,1,1,0,4
4,5,1,1,2,2,5,0,1
4,3,1,1,2,3,3,1,2
4,7,6,1,1,1,1,1,1
4,2,2,1,1,2,2,0,1
4,6,3,1,2,3,3,0,1
4,5,1,1,2,2,2,0,5
4,7,3,10,2,1,1,0,2
4,7,1,10,1,2,2,0,1
4,5,6,1,1,1,1,0,1
4,7,1,1,2,3,5,1,2
4,5,1,1,2,3,3,0,3
4,7,3,1,2,2,2,1,1
4,1,6,98,2,1,2,0,1
4,2,9,98,2,1,2,0,1
4,5,3,1,2,2,2,1,1
4,6,6,99,2,1,1,0,1
4,2,6,98,2,1,3,0,1
4,3,6,98,2,1,1,0,4
4,3,3,1,2,1,1,0,8
4,7,3,10,2,3,5,1,1
4,5,1,1,1,1,1,0,2
4,5,1,1,2,3,4,0,2
4,6,1,1,1,2,2,0,2
4,3,1,1,1,2,4,0,3
4,2,4,1,1,1,1,0,1
4,4,1,98,2,1,2,0,1
4,1,9,98,1,1,2,0,2
4,1,5,1,2,2,2,1,1
4,4,5,1,2,1,2,0,1
4,6,3,1,2,1,2,0,3
4,6,2,1,1,1,3,1,1
4,1,1,1,1,1,3,0,1
4,5,1,1,2,1,2,0,2
4,6,9,98,9,1,1,0,1
4,7,4,1,2,1,2,1,3
4,7,1,1,2,3,5,0,2
4,1,9,98,1,1,1,1,1
4,1,1,98,1,1,1,0,1
4,2,1,1,1,1,4,1,2
4,5,4,1,1,1,4,1,1
4,6,6,98,1,1,1,1,1
4,7,1,1,2,1,1,1,2
4,2,3,1,2,2,2,1,3
4,3,2,1,2,1,4,1,1
4,6,6,98,2,2,2,0,2
4,1,2,1,1,2,6,1,3
4,3,1,1,1,1,1,1,2
4,5,2,1,1,2,3,0,3
4,6,3,1,2,1,3,0,2
4,5,9,98,2,2,4,1,1
4,6,6,98,2,1,1,0,4
4,1,9,98,2,2,3,0,1
4,2,1,98,2,2,3,0,1
4,3,6,98,2,1,3,1,1
4,7,1,1,2,2,3,0,4
4,1,1,10,1,1,3,0,1
4,4,6,98,2,1,1,1,1
4,6,3,1,2,3,6,0,1
4,7,4,1,2,1,2,1,3
4,7,9,98,2,1,1,0,4
4,1,1,1,1,3,5,0,1
4,2,2,1,2,1,1,0,4
4,1,4,10,1,1,3,0,1
4,7,4,10,2,3,4,0,2
4,3,4,1,1,1,3,0,1
4,4,1,10,2,2,2,0,1
4,6,2,1,2,2,3,1,1
4,6,2,1,1,1,1,1,1
4,7,2,1,1,1,2,1,1
4,1,4,1,1,1,2,0,1
4,4,5,10,1,1,1,0,1
4,3,1,1,2,2,3,1,1
4,1,3,1,2,2,3,0,1
4,1,2,1,2,2,2,2,1
4,4,1,1,2,2,2,0,6
4,5,3,1,2,1,2,0,2
4,7,1,1,1,1,2,0,1
4,5,1,1,1,1,1,1,1
4,7,2,1,1,2,6,0,1
4,7,1,3,1,5,8,0,2
4,3,3,1,1,3,5,0,1
4,1,2,1,2,1,3,0,1
4,3,1,10,2,1,1,0,1
4,5,5,1,2,2,2,0,1
4,7,2,1,1,2,3,1,2
4,4,1,1,1,2,3,0,2
4,2,3,1,2,1,1,0,6
4,3,3,1,2,2,5,0,1
4,1,9,98,2,2,1,0,1
4,4,3,2,2,2,2,0,1
4,2,1,1,1,2,3,0,1
4,6,1,1,1,2,2,1,1
4,7,6,98,1,1,2,0,1
4,1,1,1,2,1,1,1,2
4,3,1,1,1,2,4,0,3
4,2,1,1,2,1,1,1,1
4,4,1,1,1,1,1,0,1
4,5,2,1,1,1,3,0,1
4,3,1,98,2,1,1,0,1
4,5,6,98,2,6,8,0,1
4,5,6,98,2,1,1,0,3
4,6,1,98,2,3,4,0,1
4,7,1,1,2,3,3,0,1
4,6,1,1,2,2,6,0,1
4,7,3,1,2,1,2,0,3
4,7,2,1,1,1,1,0,1
4,7,2,1,2,1,1,0,3
4,1,1,1,2,2,6,1,1
4,1,1,1,1,1,1,0,4
4,3,1,1,2,2,2,0,8
4,3,1,1,1,2,2,0,3
4,6,1,10,2,1,1,0,2
4,6,1,1,1,2,6,0,2
4,7,1,1,1,2,2,0,1
4,2,1,1,1,2,4,0,2
4,3,1,1,2,3,6,0,1
4,3,2,1,2,1,1,0,1
4,6,2,1,1,4,8,0,2
4,6,2,1,1,2,4,1,3
4,7,1,1,2,2,3,0,4
4,2,2,1,1,1,2,1,1
4,6,1,1,1,1,4,0,2
4,1,3,10,2,3,4,0,1
4,2,1,1,1,4,12,0,2
4,3,3,10,1,1,3,0,2
4,4,3,1,2,2,2,0,1
4,5,1,10,2,8,11,0,1
4,6,4,1,2,2,5,0,1
4,2,2,1,1,3,7,0,1
4,2,2,1,1,2,3,0,1
4,3,1,1,1,1,1,0,8
4,1,1,1,1,7,20,0,1
4,1,3,1,2,1,2,1,1
4,3,2,1,2,2,3,0,1
4,2,1,1,2,2,3,0,8
4,4,1,10,2,3,3,1,1
4,6,1,2,1,1,3,1,1
4,6,1,1,2,1,1,0,3
4,7,1,1,1,1,2,1,1
4,5,6,98,2,3,4,0,1
4,6,1,1,1,2,8,0,2
4,7,6,98,2,1,1,1,2
4,7,6,98,2,1,3,1,1
4,2,1,98,2,2,2,0,2
4,4,1,98,2,4,9,0,1
4,7,6,98,2,1,2,1,1
4,7,6,98,2,2,3,0,1
4,1,2,1,1,1,4,1,2
4,7,6,98,2,1,2,0,3
4,1,1,1,2,2,2,1,1
4,2,6,98,2,2,2,0,2
4,5,1,98,2,2,2,0,1
4,5,3,1,2,2,3,0,2
4,7,3,1,2,2,2,2,2
4,2,1,10,2,1,3,0,1
4,3,1,1,1,1,2,0,3
4,1,3,1,2,3,9,1,1
4,2,1,1,1,1,4,0,1
4,2,1,1,2,1,9,0,2
4,2,1,1,2,2,4,0,1
4,2,2,1,1,2,6,0,1
4,6,2,1,2,2,2,0,1
4,6,1,1,1,2,1,0,1
4,4,1,10,2,1,1,1,1
4,5,1,1,2,1,5,1,1
4,5,5,1,1,1,3,0,1
4,6,1,10,1,2,2,0,1
4,7,6,1,1,1,1,0,1
4,1,1,10,1,1,2,0,1
4,1,1,1,1,2,8,0,4
4,2,1,1,1,1,8,0,1
4,3,6,99,2,2,1,1,1
4,5,1,10,2,2,5,0,1
4,7,3,2,2,1,1,0,1
4,1,5,1,1,1,1,1,1
4,3,1,1,2,1,1,1,1
4,7,1,1,1,2,9,0,3
4,3,5,1,2,2,5,1,1
4,3,6,98,1,1,1,1,1
4,1,6,99,2,1,2,0,1
4,7,9,98,2,1,4,0,1
4,6,6,1,1,1,1,0,1
4,2,2,1,1,1,1,1,1
4,4,1,1,1,1,5,0,1
4,3,2,1,1,1,7,0,3
4,7,3,10,2,2,2,1,3
4,7,1,10,1,1,1,0,1
4,1,2,1,1,1,2,0,1
4,1,9,99,2,2,4,0,2
4,2,9,98,9,1,1,0,1
4,7,1,98,1,1,1,0,1
4,1,1,10,2,2,3,0,1
4,2,4,99,1,1,1,0,1
4,2,1,1,1,2,17,0,1
4,3,3,10,2,1,1,0,1
4,4,1,1,2,2,3,0,4
4,4,1,10,1,3,5,1,2
4,1,1,2,1,1,2,0,1
4,1,1,1,1,1,4,0,4
4,3,1,1,1,1,4,1,2
4,5,2,10,2,1,2,0,1
4,5,1,1,2,3,5,0,2
4,6,1,1,2,1,1,1,1
4,2,4,1,1,1,2,0,1
4,2,1,7,1,3,3,0,1
4,1,2,10,1,1,2,0,1
4,2,1,1,2,4,4,0,1
4,2,3,1,2,1,1,1,2
4,3,1,10,2,3,3,0,1
4,4,2,1,2,2,2,0,1
4,4,3,1,1,2,2,1,1
4,7,1,1,2,2,3,2,2
4,2,1,1,2,3,3,0,1
4,1,9,98,2,1,1,0,2
4,5,6,98,2,2,2,1,2
4,6,6,98,2,2,3,1,1
4,7,1,1,1,1,7,0,1
4,5,4,1,2,1,1,0,1
4,7,1,10,1,2,3,0,1
4,7,2,10,2,1,1,0,1
4,5,1,10,1,1,1,1,1
4,1,2,1,1,7,8,0,1
4,1,3,1,2,1,2,0,1
4,3,4,1,1,1,2,0,1
4,4,2,1,2,1,2,0,1
4,5,6,98,1,1,2,0,1
4,7,9,98,1,1,2,0,1
4,6,6,10,1,1,1,0,1
4,7,1,1,1,1,4,1,1
4,7,2,1,1,1,4,1,2
4,5,3,1,2,7,12,1,1
4,2,6,98,2,1,1,0,3
4,5,1,1,2,2,2,1,1
4,6,1,1,1,1,3,0,1
4,6,6,98,2,2,3,0,1
4,3,1,1,2,5,5,0,1
4,3,1,2,1,1,1,0,1
4,5,6,98,2,3,1,0,1
4,1,2,1,1,1,1,1,1
4,1,3,1,2,1,1,1,2
4,4,2,2,1,1,1,0,1
4,5,2,1,1,2,2,1,2
4,2,3,1,2,2,3,1,1
4,4,1,1,2,4,4,0,1
4,6,1,1,2,3,3,0,1
4,6,1,1,2,2,5,0,1
4,7,1,1,2,1,7,0,1
4,7,5,1,2,2,4,0,1
4,7,2,1,1,1,1,1,2
4,4,1,1,1,1,6,0,2
4,4,3,10,2,2,4,0,1
4,5,2,10,2,1,1,0,1
4,1,1,10,2,1,1,1,1
4,4,1,1,1,1,2,1,1
4,6,1,1,2,3,5,1,2
4,2,2,10,1,1,1,0,2
4,4,2,1,2,1,1,0,3
4,6,3,1,2,3,3,1,1
4,7,1,1,1,2,3,0,5
4,2,2,1,2,3,4,0,1
4,2,1,2,2,2,3,0,1
4,5,2,1,1,1,1,1,2
4,5,1,1,1,2,2,0,1
4,5,3,2,1,3,4,0,1
4,4,1,10,2,2,3,0,2
4,4,6,98,2,1,1,0,2
4,2,1,98,2,1,1,0,1
4,3,1,98,2,3,8,0,1
4,3,6,98,1,1,2,0,1
4,3,1,98,1,1,3,0,2
4,6,9,98,2,2,2,0,1
4,7,1,1,2,2,2,1,1
4,7,3,10,2,1,1,1,1
4,1,6,98,1,1,1,0,1
4,4,6,98,2,2,2,0,1
4,6,2,1,1,1,2,0,2
4,7,1,2,1,1,5,1,4
4,6,1,1,2,3,4,0,1
4,7,2,1,2,1,2,0,1
4,1,6,98,1,1,2,0,1
4,2,9,98,9,1,2,0,1
4,7,2,1,2,1,3,0,1
4,1,1,98,1,1,2,0,1
4,1,6,99,1,1,4,0,1
4,2,1,1,1,2,2,1,1
4,7,1,1,2,2,5,0,1
4,6,1,98,1,1,2,0,1
4,7,6,98,2,2,4,0,1
4,7,9,98,2,1,2,0,1
4,5,3,1,2,1,3,0,1
4,1,3,1,2,2,2,0,1
4,2,1,98,2,2,2,1,1
4,3,1,98,2,3,4,0,1
4,4,4,10,2,1,2,0,1
4,6,9,98,2,2,3,1,1
4,7,3,1,2,2,2,0,1
4,3,1,1,2,2,4,0,1
4,3,5,1,2,1,1,0,1
4,4,1,1,1,2,5,0,1
4,6,3,1,2,2,5,0,1
4,7,1,1,1,1,4,0,1
4,1,3,1,2,2,4,0,1
4,4,2,1,1,1,3,0,2
4,5,1,1,1,1,2,0,1
4,4,2,5,1,3,3,0,1
4,7,1,1,1,2,3,0,5
4,4,1,1,2,3,3,0,1
4,1,3,1,2,2,4,1,1
4,1,1,2,2,4,12,1,1
4,2,2,1,2,1,1,1,1
4,5,3,1,2,2,2,0,1
4,1,1,1,2,3,5,0,1
4,6,1,1,2,2,3,0,1
4,2,1,1,2,2,3,1,2
4,1,3,1,2,2,3,1,1
4,6,9,98,9,1,2,0,1
4,6,9,98,2,2,5,1,2
4,7,9,98,2,1,2,1,1
4,7,6,98,1,1,1,0,1
4,5,6,98,1,1,3,0,2
4,6,1,98,1,2,3,0,2
4,3,3,1,2,2,2,2,2
4,3,2,10,1,2,1,0,1
4,5,3,10,2,2,2,0,1
4,2,3,1,2,3,6,0,1
4,2,4,1,2,3,4,0,1
4,3,2,1,1,2,4,0,4
4,4,2,1,1,1,2,0,2
4,6,5,1,1,1,8,0,1
4,7,3,1,2,2,5,1,1
4,1,2,1,2,1,1,0,1
4,1,4,1,2,1,4,0,1
4,1,4,1,2,1,1,0,2
4,2,1,1,1,1,2,1,1
4,4,5,1,1,2,4,0,1
4,6,1,1,2,4,4,0,1
4,6,3,1,2,2,15,1,1
4,7,3,1,2,2,8,0,1
4,3,1,1,2,7,8,1,3
4,6,1,1,2,4,6,0,1
4,2,6,98,2,2,3,1,3
4,5,3,1,2,2,4,0,1
4,7,3,1,2,3,4,1,1
4,4,1,1,2,2,2,1,1
4,5,6,98,2,3,3,0,1
4,2,1,2,2,4,4,0,1
4,5,2,2,1,2,5,2,2
4,6,1,1,2,1,3,0,3
4,3,5,10,2,2,3,1,1
4,4,1,1,1,3,6,1,1
4,5,2,10,2,2,2,0,1
4,5,1,98,1,1,2,0,1
4,1,6,99,2,1,6,0,1
4,4,9,98,1,1,1,0,1
4,4,1,1,1,2,4,0,4
4,5,1,98,2,3,3,0,1
4,3,1,98,2,2,2,0,2
4,6,2,1,1,2,9,0,2
4,7,5,1,2,1,1,0,1
4,1,1,1,2,2,3,1,1
4,2,6,98,2,2,4,1,2
4,3,9,98,2,2,2,0,1
4,4,9,98,2,1,2,0,1
4,6,1,1,1,2,4,0,1
4,7,1,99,1,1,2,0,1
4,1,1,98,2,1,1,0,1
4,5,1,99,1,1,1,0,1
4,5,3,10,2,1,1,0,1
4,6,5,1,2,2,2,0,1
4,5,2,1,2,2,2,0,1
4,6,3,1,2,2,4,1,2
4,7,1,1,2,4,6,0,1
4,7,5,1,2,2,2,0,1
4,3,1,1,2,2,4,1,3
4,7,2,1,1,2,1,0,1
4,3,2,1,2,1,1,1,1
4,4,3,10,2,1,1,1,1
4,5,1,2,1,1,1,0,1
4,6,3,1,2,2,9,0,1
4,7,1,2,1,1,5,0,3
4,4,2,10,1,2,2,1,1
4,4,1,1,1,2,2,0,1
4,4,1,10,2,1,1,0,1
4,5,1,10,2,2,3,0,1
4,7,2,5,1,2,2,0,1
4,6,1,10,2,2,4,0,1
4,4,1,2,2,2,2,0,1
4,1,2,1,1,1,2,1,2
4,1,9,98,1,2,7,0,1
4,3,9,98,9,1,2,0,1
4,7,3,1,2,2,1,0,1
4,3,9,98,1,1,1,0,1
4,2,9,98,2,2,2,0,1
4,4,4,1,2,2,3,0,1
4,3,3,1,1,1,1,1,1
4,6,6,98,1,1,1,0,1
4,7,1,98,2,3,4,1,1
4,7,6,1,2,1,1,0,1
4,1,9,98,2,2,4,0,2
4,3,6,98,2,2,4,1,1
4,6,9,98,2,1,2,0,1
4,3,9,98,2,3,3,0,1
4,6,9,98,1,1,5,0,1
4,3,6,98,2,1,1,1,1
4,4,1,98,2,2,2,0,1
4,5,9,98,2,2,2,0,1
4,3,1,1,2,2,4,1,3
4,5,9,98,2,1,2,0,1
4,6,9,98,2,1,1,1,1
4,6,9,98,2,2,3,0,1
4,6,9,98,1,1,2,0,2
4,2,1,1,2,2,5,0,1
4,5,5,1,1,1,1,1,1
5,2,2,1,2,1,1,1,1
5,2,2,1,1,1,1,0,3
5,2,1,1,1,1,2,0,1
5,2,1,1,1,2,3,0,3
5,3,2,1,1,2,2,1,1
5,4,2,1,2,1,2,0,1
5,4,1,1,2,2,2,0,2
5,5,2,2,1,1,2,0,1
5,2,5,1,2,1,1,0,1
5,3,4,1,1,2,3,0,1
5,3,2,1,1,1,1,0,5
5,4,2,1,1,1,2,0,2
5,5,1,1,1,3,4,0,2
5,6,2,10,1,3,3,0,1
5,6,2,1,2,1,1,0,3
5,6,2,1,1,2,2,0,1
5,2,2,1,1,1,2,1,1
5,2,1,10,1,1,1,0,3
5,2,2,1,1,1,1,1,2
5,5,5,2,1,1,3,0,2
5,5,2,1,1,2,6,0,1
5,5,2,12,1,1,1,0,1
5,1,1,1,1,1,4,0,1
5,1,2,1,1,2,3,0,3
5,2,2,1,2,2,3,0,1
5,2,2,10,1,1,1,1,1
5,3,2,1,1,1,1,1,3
5,5,1,1,2,1,1,1,1
5,6,1,1,1,2,2,0,7
5,6,2,1,2,1,1,1,3
5,6,2,1,2,3,5,0,1
5,7,1,1,2,1,2,1,1
5,1,2,1,1,1,1,0,3
5,3,2,1,2,1,2,0,2
5,4,2,1,1,2,2,0,1
5,4,1,1,1,3,3,1,1
5,4,1,1,1,2,2,0,1
5,5,2,1,1,2,2,0,3
5,7,2,1,1,1,1,0,4
5,3,2,1,1,1,2,0,1
5,3,2,1,1,1,3,1,3
5,5,5,1,1,1,1,0,1
5,7,2,1,2,2,3,0,1
5,1,3,1,2,1,1,0,1
5,1,2,1,1,3,3,1,1
5,2,4,5,1,1,1,0,1
5,3,1,1,1,2,2,0,2
5,4,1,1,2,1,1,0,4
5,5,1,1,1,1,1,0,6
5,6,2,10,1,2,2,1,1
5,6,2,1,2,1,3,1,1
5,7,1,1,2,1,2,0,2
5,7,1,8,2,1,1,1,1
5,1,1,1,1,1,3,0,2
5,2,1,1,1,4,9,0,1
5,5,1,1,1,2,2,0,2
5,6,1,1,2,2,3,0,3
5,7,2,1,1,2,4,0,1
5,1,1,1,1,1,1,0,7
5,1,1,1,1,2,5,0,1
5,2,1,1,1,2,6,0,2
5,7,2,10,1,1,1,0,1
5,3,5,1,2,2,3,1,1
5,4,1,1,1,1,1,0,7
5,5,1,1,1,1,2,0,2
5,7,1,1,1,1,1,0,9
5,1,1,1,1,1,5,0,1
5,1,1,1,1,1,1,1,3
5,1,1,1,2,1,2,0,1
5,2,2,1,1,2,4,1,1
5,4,1,10,1,1,1,0,1
5,4,2,2,1,2,3,0,1
5,5,1,2,1,1,1,1,1
5,5,1,2,1,1,1,0,1
5,6,1,1,1,1,2,1,1
5,6,1,10,1,2,2,0,1
5,1,3,10,2,1,3,1,2
5,1,1,2,1,1,2,1,1
5,1,1,1,2,3,6,1,1
5,2,1,1,2,2,2,2,1
5,3,1,1,1,1,1,0,3
5,3,3,1,2,2,2,0,1
5,6,1,1,1,1,1,0,8
5,6,1,2,1,2,2,0,1
5,7,2,2,2,2,1,0,1
5,5,2,10,1,1,1,0,1
5,5,2,1,1,1,2,0,1
5,5,1,10,1,1,4,0,1
5,5,1,1,1,2,5,0,2
5,6,2,1,1,1,1,1,2
5,6,1,1,2,2,2,0,3
5,6,2,1,1,2,2,1,1
5,1,3,1,2,1,2,1,1
5,3,2,1,1,2,2,0,1
5,4,2,2,1,1,2,1,1
5,4,3,2,2,2,2,1,1
5,5,2,10,1,3,3,0,1
5,5,1,2,2,1,2,0,1
5,5,3,1,2,2,1,1,1
5,1,1,1,1,2,2,0,2
5,2,2,1,2,1,1,0,3
5,4,1,2,1,1,2,0,1
5,5,2,1,2,2,4,0,1
5,5,1,1,2,2,2,0,5
5,7,1,1,1,1,2,0,5
5,1,2,10,1,1,2,1,1
5,1,2,10,1,1,1,1,1
5,1,1,6,1,5,10,0,1
5,2,2,2,1,1,1,0,2
5,2,1,2,1,1,1,0,1
5,4,2,10,1,1,2,1,2
5,4,1,1,2,2,3,0,3
5,1,2,1,1,2,2,0,2
5,2,1,10,2,2,3,0,1
5,2,1,1,1,2,4,0,4
5,2,1,10,1,2,3,0,1
5,3,1,2,1,3,5,0,2
5,3,1,2,1,2,4,0,2
5,4,1,1,2,2,3,0,3
5,4,1,2,2,2,3,0,1
5,4,2,5,1,1,1,1,1
5,5,4,2,1,2,2,0,1
5,5,1,1,2,2,3,0,2
5,5,2,1,1,2,3,1,1
5,7,2,1,2,1,2,0,1
5,2,1,1,1,1,2,1,1
5,3,1,1,2,1,2,0,2
5,7,2,10,1,1,2,0,1
5,7,2,1,1,1,2,0,4
5,7,1,1,2,2,2,0,4
5,2,1,1,2,2,3,0,1
5,2,3,1,2,1,2,0,1
5,2,2,1,2,3,4,0,2
5,4,1,1,1,3,3,0,1
5,5,2,1,2,2,3,0,1
5,6,2,1,1,1,1,0,3
5,4,1,1,2,3,5,1,2
5,4,2,1,2,2,3,0,1
5,5,1,1,2,2,1,0,1
5,6,1,1,1,5,6,0,1
5,7,1,1,1,2,4,0,2
5,7,1,1,2,1,1,1,1
5,7,1,1,1,2,3,1,1
5,1,1,1,1,2,2,1,1
5,1,3,1,1,1,1,1,1
5,1,2,1,1,1,2,1,1
5,1,2,1,2,2,4,0,2
5,2,3,10,2,1,3,0,2
5,2,9,99,1,1,1,1,1
5,3,1,1,2,2,2,0,2
5,4,1,1,2,3,5,0,1
5,5,2,2,1,2,2,0,1
5,6,2,2,1,2,3,1,1
5,3,1,2,2,2,3,0,1
5,3,1,2,1,2,2,0,1
5,5,1,1,1,2,4,0,1
5,6,1,2,1,1,1,0,2
5,6,3,10,2,1,1,0,1
5,7,1,1,2,1,1,0,1
5,7,2,1,1,1,3,1,1
5,1,2,1,1,1,1,1,1
5,1,1,1,2,2,4,0,1
5,4,2,1,2,2,2,1,2
5,4,1,2,1,1,1,0,2
5,5,4,10,1,2,3,0,2
5,5,1,2,1,2,4,0,2
5,5,2,1,2,1,1,0,3
5,6,1,10,1,2,1,1,1
5,6,3,2,2,1,1,0,1
5,7,2,1,2,3,6,1,1
5,1,1,1,1,1,2,0,1
5,2,1,1,1,3,3,0,3
5,2,1,1,1,2,4,0,4
5,3,1,1,1,2,4,0,2
5,7,2,5,1,2,1,1,1
5,1,1,10,1,2,4,0,2
5,5,2,1,2,2,2,0,1
5,6,1,1,1,1,2,0,4
5,7,2,1,1,2,3,1,1
5,7,1,1,1,3,5,2,2
5,1,2,1,2,1,1,0,4
5,1,1,10,1,1,1,0,2
5,5,3,1,2,2,3,0,2
5,7,2,1,1,1,2,1,2
5,7,1,1,1,1,1,1,1
5,3,5,1,2,1,3,0,1
5,4,1,1,1,2,5,0,1
5,5,1,1,1,1,3,0,1
5,5,1,1,2,3,4,0,1
5,7,1,1,1,2,3,0,1
5,7,1,1,1,2,2,0,3
5,7,2,1,1,1,2,0,4
5,5,1,1,1,1,1,1,4
5,2,1,1,2,1,1,1,1
5,6,1,1,1,1,4,0,4
5,2,1,1,1,1,1,0,5
5,3,1,1,1,2,3,0,6
5,2,1,10,1,2,2,0,1
5,2,1,1,2,3,7,0,1
5,1,1,2,1,2,6,0,1
5,2,4,1,1,1,1,0,1
5,2,1,1,2,3,3,0,1
5,1,1,1,2,2,3,0,3
5,5,1,1,1,2,2,1,1
5,1,2,99,1,1,1,0,1
5,5,2,1,1,1,1,1,2
5,7,2,1,2,1,1,1,2
5,2,1,1,2,1,1,0,4
5,2,2,1,2,2,2,1,1
5,1,1,10,1,1,1,1,1
5,2,2,1,2,2,2,0,3
5,4,5,1,1,2,2,0,1
5,2,5,1,1,1,2,1,1
5,6,5,2,2,2,5,0,1
5,4,1,1,1,3,5,0,3
5,1,1,10,1,1,4,0,2
5,5,1,2,1,2,2,0,1
5,4,5,1,2,2,2,1,1
5,7,1,2,1,1,2,0,1
5,7,3,1,2,1,1,0,1
5,3,2,1,2,1,1,0,6
5,1,1,1,1,3,4,0,1
5,5,1,1,1,3,2,0,1
5,1,1,2,1,1,2,0,1
5,2,1,2,1,2,4,0,1
5,6,1,1,1,1,2,0,4
5,1,2,1,2,1,1,1,2
5,2,1,1,1,1,4,0,4
5,2,3,1,1,1,1,1,1
5,4,1,1,1,1,3,1,2
5,5,2,1,2,3,3,1,1
5,7,1,10,1,2,2,0,2
5,3,1,1,2,1,1,0,2
5,6,3,1,1,1,1,1,1
5,4,1,1,1,1,3,0,1
5,3,1,1,1,2,3,0,6
5,5,1,2,1,3,3,0,1
5,4,1,1,1,2,3,0,3
5,2,1,1,1,3,4,0,2
5,4,1,10,1,3,10,1,1
5,5,2,1,1,1,1,0,3
5,2,1,1,1,2,2,0,4
5,7,1,99,1,1,1,0,1
5,6,1,10,1,1,2,0,1
5,2,2,2,1,1,4,1,1
5,2,2,1,1,1,2,0,2
5,7,2,1,2,1,1,0,2
5,7,1,1,1,2,4,1,2
5,7,1,1,1,1,2,0,5
5,7,3,10,2,1,1,0,1
5,7,1,1,1,1,4,1,1
5,3,1,1,1,2,2,1,2
5,5,1,10,1,2,4,0,1
5,5,2,1,1,2,2,0,3
5,1,1,1,1,2,7,0,4
5,7,2,1,1,1,1,1,1
5,6,5,1,1,1,1,0,1
5,1,2,1,1,2,2,1,1
5,3,1,1,2,3,5,0,1
5,5,2,1,2,2,2,1,1
5,2,2,1,1,1,4,1,1
5,7,5,1,1,1,1,0,1
5,3,1,1,2,2,4,0,4
5,4,3,1,2,1,2,0,1
5,6,4,1,1,2,3,0,1
5,6,2,1,1,2,3,0,1
5,6,5,1,2,2,2,1,1
5,2,2,1,1,2,2,0,1
5,4,2,1,1,1,1,0,3
5,1,9,1,1,1,1,0,1
5,3,4,5,2,3,3,0,1
5,6,1,1,1,2,2,0,7
5,4,2,1,1,2,2,1,1
5,1,3,1,2,1,1,1,1
5,2,2,2,1,1,2,0,1
5,1,2,10,2,1,1,0,1
5,2,1,2,1,1,1,1,1
5,3,1,10,1,1,2,0,1
5,7,2,5,2,1,1,1,1
5,6,1,1,1,2,3,0,3
5,4,1,5,1,1,1,0,1
5,5,2,1,2,1,2,0,2
5,2,2,2,2,2,4,0,1
5,3,4,10,2,3,3,0,1
5,7,1,10,2,4,6,0,1
5,3,1,10,1,2,3,0,1
5,6,2,2,2,2,2,0,1
5,7,1,10,1,1,2,0,2
5,1,2,2,1,1,1,0,1
5,5,1,1,1,2,3,0,1
5,4,1,1,1,2,4,0,3
5,1,2,1,1,2,3,0,3
5,3,2,1,1,1,4,0,1
5,1,1,10,1,1,6,0,1
5,1,1,1,2,2,3,0,3
5,2,1,1,1,2,3,1,1
5,6,1,1,1,2,3,0,3
5,7,8,10,2,2,2,1,1
5,3,1,1,1,1,4,1,2
5,6,1,2,1,1,2,0,1
5,2,1,10,1,1,2,0,1
5,1,2,1,2,2,3,2,1
5,4,1,1,1,2,3,1,3
5,3,1,1,2,2,3,0,2
5,4,1,10,2,2,3,0,1
5,6,1,1,1,7,22,0,1
5,7,1,1,1,3,4,0,1
5,7,2,1,1,1,4,1,1
5,1,1,1,2,2,2,0,2
5,2,2,1,2,2,3,1,2
5,4,1,2,2,3,3,0,1
5,6,2,1,2,1,2,0,1
5,3,3,1,1,1,3,0,3
5,7,1,1,2,2,3,0,1
5,1,1,5,2,1,1,0,1
5,6,4,1,2,2,4,1,1
5,5,1,1,2,2,4,1,1
5,6,3,1,2,1,1,1,1
5,7,2,2,1,2,6,0,1
5,5,3,1,2,1,1,0,1
5,6,2,1,2,2,3,1,1
5,7,3,2,2,1,6,0,1
5,4,3,1,2,1,1,0,1
5,6,1,1,2,1,1,0,1
5,4,1,1,1,2,4,0,3
5,7,1,2,2,2,7,0,1
5,2,2,1,2,2,4,0,1
5,3,2,1,2,1,1,1,1
5,7,1,1,2,2,6,0,1
5,4,1,1,2,2,1,0,1
5,2,3,2,2,1,3,1,1
5,2,1,5,1,5,5,3,1
5,1,2,1,1,2,2,2,1
6,6,1,1,1,1,2,0,8
6,7,2,1,1,1,1,0,23
6,1,1,1,2,2,3,1,3
6,2,1,10,1,1,1,0,4
6,1,1,1,1,1,2,0,11
6,3,1,2,2,2,2,1,1
6,5,3,2,2,1,1,0,5
6,5,1,1,2,2,2,1,1
6,6,2,10,1,1,2,0,3
6,6,2,10,1,1,1,1,2
6,1,1,10,2,1,1,1,2
6,1,1,10,2,1,1,0,5
6,1,1,1,1,1,1,1,9
6,2,1,1,2,1,1,0,18
6,2,3,1,2,2,2,0,7
6,2,3,1,2,1,1,1,6
6,3,1,1,1,1,1,0,21
